Employee_ID,Effective_Date,Salary_Grade,Stock_Options,Last_Promotion_Date,Base_Salary,Bonus,Total_Compensation
E-07068,2010-10-11 14:12:45.886335695,C,627,2019-10-03,16311966.495246517,3347331.5810123687,20286298.076258887
E-07069,2020-06-11 22:30:45.601089816,C,781,2022-11-26,19087553.7081794,2774771.126339711,22643324.83451911
E-07070,2022-11-26 02:18:33.922539492,E,512,2022-03-16,30879453.719965037,5986769.595629227,37378223.31559426
E-07071,2022-08-25 08:01:07.437736260,B,518,2019-01-20,12443005.165697543,2099381.3051811056,15060386.47087865
E-07072,2016-06-02 07:40:53.359140600,E,282,2021-01-29,31062352.943031915,5588050.448117056,36932403.39114897
E-07073,2015-01-09 06:59:15.436224066,C,961,2020-07-22,23971021.414528094,2081478.0403201086,27013499.454848204
E-07074,2015-08-28 19:33:53.920324958,A,755,2021-06-15,11961861.175254345,768546.0234615353,13485407.19871588
E-07075,2019-03-24 15:12:22.844234784,D,322,2020-11-25,23752379.80173635,3848351.2041589,27922731.00589525
E-07076,2019-04-29 12:31:46.093433038,A,823,2019-07-09,13535027.804401424,1241068.9938853362,15599096.79828676
E-07077,2024-09-07 04:20:12.773212223,B,52,2022-06-03,18632115.63967321,2138044.044847265,20822159.684520476
E-07078,2017-04-23 07:33:27.553645623,C,368,2019-09-05,27241131.178185347,2776232.6124540754,30385363.790639423
E-07079,2012-11-07 13:20:06.497327402,E,360,2019-10-16,36453060.25377672,5321151.141988115,42134211.395764835
E-07080,2022-06-20 05:25:23.341690274,A,640,2019-05-13,12665778.45872748,1213828.9728026476,14519607.43153013
E-07081,2021-11-04 06:34:23.738817388,E,400,2020-08-28,21228420.390380412,6676951.4950120915,28305371.885392502
E-07082,2013-02-07 11:39:27.090672404,E,13,2020-03-10,38368850.1936315,4005567.5041998047,42387417.6978313
E-07083,2015-10-18 13:04:12.696850963,B,937,2023-05-05,15570408.734706176,3082587.829395503,19589996.56410168
E-07084,2014-07-30 12:50:36.569485814,E,668,2020-02-25,33178119.344492227,6080339.807953847,39926459.152446076
E-07085,2021-12-03 01:21:57.603400585,A,171,2020-10-16,10919703.070648205,905914.6876270528,11996617.758275257
E-07086,2022-02-16 05:26:42.533501233,A,489,2020-06-15,9488978.37439723,1110895.838361561,11088874.21275879
E-07087,2023-02-25 23:41:34.190307441,E,503,2020-10-20,34181211.41218066,4874795.38490052,39559006.79708118
E-07088,2023-03-12 09:17:43.509514826,D,615,2019-09-12,15872727.263905443,4854343.281504061,21342070.545409504
E-07089,2019-05-02 08:43:54.695251446,C,236,2020-04-16,21041642.007570427,2907364.33558691,24185006.343157336
E-07090,2018-03-04 04:40:46.481208544,C,814,2022-10-15,18227403.44325569,2343114.6365933428,21384518.07984903
E-07091,2019-01-09 18:16:27.914583474,A,674,2022-08-16,9263664.138618065,1260577.2340295115,11198241.372647576
E-07092,2020-02-16 23:51:33.168332208,E,893,2022-03-06,30448753.579114836,4377997.980772085,35719751.55988692
E-07093,2017-06-09 00:31:32.535414125,B,354,2022-06-22,12101484.435619231,1594486.3167857458,14049970.752404977
E-07094,2014-06-12 07:47:04.332312322,B,830,2020-03-05,14655685.017393481,756872.050668811,16242557.068062292
E-07095,2012-12-09 14:00:02.634825944,B,937,2022-03-10,19462130.189221002,2161205.1478071474,22560335.33702815
E-07096,2023-10-18 11:56:45.609354362,A,474,2021-06-01,14108071.36505717,507065.1030661456,15089136.468123317
E-07097,2022-08-07 11:31:48.765001422,D,503,2021-07-24,29819866.6205334,4860469.356072321,35183335.97660572
E-07098,2014-11-12 09:45:15.577685553,A,934,2022-08-05,11136727.131828124,1189258.649365919,13259985.781194042
E-07099,2021-06-18 21:40:37.168253647,E,836,2023-03-02,28953455.040184263,4182455.3475145716,33971910.38769884
E-07100,2019-09-14 12:48:30.659063221,E,914,2020-06-04,29594083.340407312,3381623.4343325375,33889706.77473985
E-07101,2011-10-28 10:41:21.424277037,B,829,2020-05-04,11524237.1235338,2169022.6512051965,14522259.774738997
E-07102,2016-02-20 14:17:10.109264098,C,483,2022-01-25,17978850.27805786,1371732.9629661539,19833583.241024014
E-07103,2021-01-02 02:26:11.653802337,D,665,2020-08-28,11306535.7212866,3976892.2180525186,15948427.93933912
E-07104,2016-05-20 01:14:44.838870425,D,983,2021-03-12,19973012.179606527,3843765.273744533,24799777.453351058
E-07105,2014-04-28 20:44:32.512106955,A,81,2022-05-20,10102100.201613227,934749.1902941773,11117849.391907405
E-07106,2014-12-08 16:16:06.220779783,A,427,2020-12-20,13896190.948703792,868634.1972251753,15191825.145928968
E-07107,2021-10-21 09:12:06.607350711,D,626,2022-12-18,23559925.355915524,3835334.2931479863,28021259.64906351
E-07108,2013-01-17 12:02:33.924655855,D,19,2023-12-29,17620869.117551714,4058118.9199641757,21697988.03751589
E-07109,2018-08-19 03:34:19.423307250,C,31,2021-12-13,17737371.09113162,3309192.186369831,21077563.277501453
E-07110,2015-11-05 11:20:02.163084546,E,547,2019-12-10,37220155.25376053,6956288.065654027,44723443.319414556
E-07111,2020-07-29 22:40:40.361412192,B,123,2022-07-18,16968224.896456487,2109258.224428026,19200483.120884515
E-07112,2017-12-02 14:01:13.367226814,E,481,2019-09-01,25280071.998174574,6601250.566878132,32362322.565052707
E-07113,2019-11-12 19:43:18.128113667,E,733,2022-06-06,20462338.844752315,4073380.580218866,25268719.424971182
E-07114,2023-05-24 06:38:29.344351395,A,373,2021-11-13,11771337.80188132,997205.2635540409,13141543.065435361
E-07115,2019-01-01 03:43:09.670809852,E,293,2020-02-26,39114039.51828245,6208580.909043011,45615620.427325465
E-07116,2012-10-13 09:45:11.106324840,B,69,2020-03-01,14086331.481389506,1923891.2750524755,16079222.75644198
E-07117,2024-09-22 11:15:19.644525673,E,204,2023-02-19,24378549.374000445,4607817.459543802,29190366.833544247
E-07118,2023-07-23 15:48:46.381619084,C,889,2020-09-27,17670117.005148098,3761476.7254594835,22320593.73060758
E-07119,2020-11-11 09:19:57.684436117,D,734,2019-03-20,18849975.835600264,4063170.778567547,23647146.61416781
E-07120,2020-07-09 07:35:58.692677454,C,321,2019-05-21,17946784.024761517,3046417.808204173,21314201.83296569
E-07121,2022-06-08 08:13:25.381808722,B,399,2021-04-19,8942903.729173519,1994886.9160843191,11336790.645257838
E-07122,2022-03-24 10:06:49.294788214,D,309,2020-04-18,21132396.79528577,4760232.747777106,26201629.543062873
E-07123,2022-05-02 05:15:11.313634797,E,3,2020-09-26,34517480.79873563,3522156.1738684475,38042636.97260408
E-07124,2015-01-22 10:20:46.745931465,A,322,2019-01-11,10731020.902485102,771848.8445601845,11824869.747045286
E-07125,2017-07-29 03:22:05.945538526,C,137,2021-09-23,14332719.766391434,2198514.654569963,16668234.420961397
E-07126,2017-02-08 03:43:23.843016954,A,260,2022-03-29,12367248.303869214,601632.2538467196,13228880.557715934
E-07127,2020-10-07 00:13:52.223418076,B,205,2022-09-21,17211166.265116714,2200179.586593221,19616345.851709936
E-07128,2024-09-11 00:33:24.909315438,E,858,2020-08-04,29430771.422161642,4242375.033572412,34531146.45573405
E-07129,2012-12-05 07:53:43.678694281,E,278,2019-09-06,32471790.26725881,5196451.081043659,37946241.34830247
E-07130,2011-06-24 16:26:17.904409151,C,130,2020-06-07,21505435.21283988,3128383.7544088727,24763818.967248753
E-07131,2022-06-30 08:18:40.928477278,E,235,2021-04-05,13322440.104266493,6103942.682191757,19661382.78645825
E-07132,2024-05-15 19:51:48.807784609,D,976,2019-01-01,20680078.515413944,3616292.346999368,25272370.862413313
E-07133,2020-06-11 13:31:31.289880506,A,30,2021-08-21,15061282.71189345,869593.897478202,15960876.609371653
E-07134,2023-12-20 19:49:18.040834455,D,103,2019-03-04,15682200.27698558,4173655.664518424,19958855.941504005
E-07135,2017-07-16 17:04:14.468934561,E,726,2023-02-20,29639296.149277657,4984760.079651154,35350056.22892881
E-07136,2021-01-23 10:26:42.973477324,C,926,2022-11-30,14701412.763848897,3600209.733541336,19227622.497390233
E-07137,2023-08-01 04:05:15.518648813,A,687,2021-04-27,9795135.818384834,1032530.0570033181,11514665.875388151
E-07138,2024-04-19 19:09:39.299765866,D,110,2019-06-13,13075692.44830938,3580760.4954987112,16766452.943808092
E-07139,2012-12-13 14:56:01.751744488,D,684,2021-04-04,26627090.059892125,3215317.6587721594,30526407.718664285
E-07140,2020-06-16 22:16:13.568882867,C,128,2023-03-13,15644834.466537364,3906627.6132352073,19679462.07977257
E-07141,2014-04-07 16:21:32.874872949,E,732,2019-06-05,31052172.349019054,4814871.241873391,36599043.59089245
E-07142,2013-11-08 17:59:50.197291310,E,778,2020-01-21,30688835.71940671,6812274.926507754,38279110.645914465
E-07143,2019-09-23 01:59:34.186999622,C,86,2021-05-29,12872631.3553696,3846612.2203634894,16805243.575733088
E-07144,2018-04-09 11:14:15.066544193,B,272,2021-05-12,16059274.731991038,1601138.7281519603,17932413.460143
E-07145,2020-05-27 19:49:36.023097509,C,50,2020-12-19,24036376.552150182,2893375.104520881,26979751.656671062
E-07146,2022-10-10 05:31:13.396933101,C,580,2021-04-26,9682963.428540528,2791888.5526297153,13054851.981170243
E-07147,2023-12-30 12:48:40.399606981,B,627,2020-04-22,13920734.668961188,1421153.3596316222,15968888.02859281
E-07148,2021-07-23 22:07:50.898904383,C,179,2020-07-19,19316504.339206766,3716585.325415172,23212089.664621938
E-07149,2018-09-23 13:28:29.297164422,E,410,2023-07-06,34580542.87790522,3920398.681464084,38910941.5593693
E-07150,2023-04-16 01:23:37.519744433,B,140,2023-02-13,14217712.40514901,2560722.64375081,16918435.04889982
E-07151,2022-12-28 13:31:18.936953526,B,940,2022-10-25,14832233.744057946,2407292.73328139,18179526.477339335
E-07152,2021-04-13 15:40:47.790296042,A,47,2022-09-20,12144158.080184704,1308026.1339720804,13499184.214156784
E-07153,2021-06-09 09:15:20.917707937,B,249,2023-03-01,13160414.990049273,2557343.9764321903,15966758.966481462
E-07154,2016-08-17 11:12:00.225982131,E,313,2022-06-02,29424874.266805768,3755144.444728827,33493018.711534597
E-07155,2011-07-23 09:55:10.811894744,D,996,2023-02-16,31341084.528711602,4699023.216471697,37036107.7451833
E-07156,2021-12-21 03:07:06.774099153,A,51,2020-05-08,9222755.618156143,1343394.5140997625,10617150.132255904
E-07157,2024-02-26 11:12:45.276808691,A,972,2021-11-03,12715729.11268588,978331.2815214084,14666060.394207288
E-07158,2021-02-18 08:20:15.377569084,D,132,2020-08-04,21649034.343509868,5454162.059139449,27235196.402649317
E-07159,2022-01-11 23:38:00.628455514,B,334,2023-05-05,14097874.866438,2542331.3882346423,16974206.254672643
E-07160,2012-05-05 04:59:24.811953333,D,274,2020-01-23,25949205.101444706,4109931.7371651796,30333136.838609885
E-07161,2020-12-11 07:21:07.385951960,C,707,2022-11-05,20531272.662947696,4071095.8418060346,25309368.50475373
E-07162,2018-10-15 22:21:00.102896049,C,508,2023-06-25,26568730.497692537,1930522.2520976958,29007252.749790233
E-07163,2024-01-02 22:59:33.552740220,C,771,2019-12-04,14233256.094821589,4052743.558537836,19056999.653359424
E-07164,2017-07-31 02:09:41.196318661,D,579,2021-08-05,31603164.712314986,4044509.0018948857,36226673.71420987
E-07165,2020-01-26 18:33:16.371431219,C,455,2020-02-11,21498186.476806164,3070461.941765509,25023648.418571673
E-07166,2022-01-21 11:13:48.089310515,A,432,2019-08-25,12214792.7112479,936646.7048767597,13583439.41612466
E-07167,2023-03-26 03:28:19.181593666,D,237,2021-10-10,18090496.106097337,4067837.216115033,22395333.32221237
E-07168,2022-07-08 22:24:57.312329056,A,399,2020-02-20,15066107.36521091,627913.2308075568,16093020.596018467
E-07169,2024-03-09 19:44:40.183560913,E,399,2021-05-02,29713772.20526241,5602956.222621256,35715728.42788367
E-07170,2021-02-20 17:05:54.133305043,A,104,2021-04-29,14757716.746590223,954170.4314054088,15815887.177995631
E-07171,2010-11-30 10:00:02.774358495,A,646,2023-03-18,15577951.956257604,1063416.627113635,17287368.583371237
E-07172,2016-04-07 19:10:19.714171252,A,470,2021-08-22,13149913.365666505,1070643.354560833,14690556.720227338
E-07173,2021-03-17 02:06:02.980828641,E,198,2019-12-10,22844989.015677426,5166236.200778915,28209225.21645634
E-07174,2018-01-13 18:22:02.445700860,C,553,2020-07-29,8626034.632314794,3186848.262853058,12365882.895167852
E-07175,2018-01-16 12:36:49.154568300,D,633,2023-08-27,20466174.621214673,3955381.8863707213,25054556.507585395
E-07176,2019-06-13 13:44:46.965498076,A,572,2023-10-17,12868471.878401062,1005637.6566874384,14446109.5350885
E-07177,2013-12-27 12:37:43.827272074,E,567,2022-05-28,32752006.10415372,6858374.512122764,40177380.61627648
E-07178,2021-12-26 18:34:15.475228993,B,728,2021-06-18,16453503.208214503,2346655.414755691,19528158.622970194
E-07179,2014-03-30 10:38:50.469436250,B,521,2022-08-08,13279735.458698347,2144472.8668166553,15945208.325515002
E-07180,2014-01-23 13:22:55.532380278,E,178,2021-12-26,26857721.55515058,6915215.634622031,33950937.18977261
E-07181,2018-05-05 07:55:50.243617628,B,567,2022-01-27,15262616.129880013,2720427.185444002,18550043.315324016
E-07182,2021-07-21 18:42:29.205805964,E,541,2023-04-11,25003083.720694788,3223081.1751729734,28767164.89586776
E-07183,2024-01-24 22:40:48.572195775,A,773,2023-03-21,9049015.577963786,924855.7987246476,10746871.376688434
E-07184,2022-08-24 07:15:07.633764488,E,194,2023-02-15,27466650.32076414,5204842.130364345,32865492.451128483
E-07185,2018-11-03 03:27:55.670482724,A,112,2022-07-23,9798691.825602347,826384.6162312981,10737076.441833645
E-07186,2018-08-30 00:29:27.876621821,A,834,2020-12-11,15153860.638590565,995484.9260191934,16983345.56460976
E-07187,2012-08-31 14:20:43.201326695,A,783,2021-03-02,11258638.284121118,1174605.959359961,13216244.24348108
E-07188,2024-06-12 19:47:09.801571712,D,469,2021-02-09,26141687.338908955,4155640.8058947083,30766328.144803666
E-07189,2023-06-10 18:37:07.282121810,C,807,2019-09-04,28091392.91853217,1927944.2298823812,30826337.148414552
E-07190,2014-04-06 03:32:19.689832915,D,676,2020-09-24,12864279.416223463,4134107.2722183927,17674386.688441854
E-07191,2016-11-07 14:50:19.675475315,C,584,2020-04-21,21351427.113105595,2178544.88420627,24113971.997311864
E-07192,2012-07-15 21:30:54.842665719,D,348,2021-02-28,21583724.43539345,3470517.454480135,25402241.889873583
E-07193,2022-10-19 19:26:06.770995387,B,418,2021-04-16,8582288.940984197,1656307.9223574302,10656596.863341628
E-07194,2021-05-30 19:11:47.512209911,D,694,2020-08-12,27664405.262011565,3684946.521981662,32043351.78399323
E-07195,2018-01-06 09:14:33.081568885,A,289,2019-09-11,12904668.472021438,980853.3575013764,14174521.829522815
E-07196,2018-02-07 20:17:52.638301959,C,883,2022-02-11,13091348.00518781,3189662.996213627,17164011.001401436
E-07197,2012-07-09 18:41:05.987551619,E,169,2019-11-03,32290450.087270852,6003304.54147548,38462754.62874633
E-07198,2016-12-10 09:24:46.031450578,C,920,2019-08-23,18904815.36798129,1985790.645740998,21810606.013722286
E-07199,2011-08-08 20:40:04.267843895,B,119,2021-02-06,16095773.775764236,1511647.7873164916,17726421.563080728
E-07200,2013-10-21 19:03:34.372758706,A,45,2019-08-24,15606189.68272419,1115936.1286088766,16767125.811333068
E-07201,2023-05-24 22:04:30.921031709,C,651,2019-09-17,12730242.364740103,2262672.135957077,15643914.50069718
E-07202,2015-04-17 00:17:59.696876597,B,922,2019-04-07,15088310.072227161,1836279.2447064153,17846589.316933576
E-07203,2011-06-28 04:48:48.319379141,E,944,2021-03-12,20998285.21185617,3478342.8577907104,25420628.06964688
E-07204,2022-09-05 07:59:13.057978369,D,816,2023-06-05,22657606.7448682,4280820.984723172,27754427.729591373
E-07205,2021-05-04 04:40:18.179246132,B,394,2021-05-13,21158396.049978543,1949642.9298016296,23502038.97978017
E-07206,2014-02-03 13:36:27.810933433,B,956,2020-11-16,18648210.86178682,2730297.0079626464,22334507.869749468
E-07207,2013-12-18 22:00:43.504286347,E,470,2022-06-15,27009643.728278264,4005086.324038268,31484730.05231653
E-07208,2020-04-08 06:31:28.541647020,C,207,2020-06-06,8581394.849624535,2876492.978172767,11664887.827797301
E-07209,2014-03-28 00:56:05.750726708,A,973,2021-06-09,11643162.989201965,938699.0072340016,13554861.996435966
E-07210,2017-06-23 05:30:56.866188233,A,660,2022-10-07,10790346.894940842,831492.5266055581,12281839.4215464
E-07211,2012-03-08 23:02:23.433753346,A,228,2022-11-10,12289811.868679537,837557.4328502622,13355369.301529799
E-07212,2021-04-22 08:00:31.184061442,E,892,2023-03-15,25168994.995389648,4056604.362676927,30117599.358066574
E-07213,2023-11-20 07:50:19.465050099,B,439,2020-06-27,16753280.020918129,1923925.2542840228,19116205.27520215
E-07214,2023-09-23 14:16:19.782858705,D,532,2020-01-08,19658599.53214912,3803284.5816078037,23993884.113756925
E-07215,2024-07-14 16:28:46.694006564,D,927,2023-02-20,23840915.985036366,4606297.889546195,29374213.87458256
E-07216,2017-10-16 12:19:54.246500051,B,718,2021-05-21,11226041.728138076,1523265.2094717007,13467306.937609777
E-07217,2017-09-26 21:43:05.677209188,C,521,2020-02-09,22780401.305140443,1811385.3741021086,25112786.67924255
E-07218,2023-08-04 01:09:20.911389989,B,970,2019-06-07,15179937.78121821,1584239.201684581,17734176.98290279
E-07219,2017-12-25 04:12:21.367696777,B,773,2021-03-16,13839568.49741359,1535417.7781914999,16147986.27560509
E-07220,2017-01-12 22:53:36.374207637,E,395,2022-03-08,24470047.928155247,4586686.438904403,29451734.367059648
E-07221,2020-08-31 04:14:05.856939136,B,603,2023-02-05,14408058.739841804,2175720.01469557,17186778.754537374
E-07222,2017-03-23 14:45:59.797683273,C,998,2020-04-06,20651783.886629567,2975237.6286019417,24625021.51523151
E-07223,2022-08-12 15:35:32.383193379,D,270,2020-07-16,25559928.683190003,4021841.4898804333,29851770.17307044
E-07224,2015-03-14 19:37:48.729651466,E,666,2022-09-20,21523508.47139875,6850061.26692843,29039569.73832718
E-07225,2012-08-03 11:00:50.014065925,E,555,2019-08-27,14001070.54934797,4371248.40075967,18927318.95010764
E-07226,2019-06-01 04:26:31.247534762,C,177,2022-11-17,17450980.69573543,3371803.8417271785,20999784.537462607
E-07227,2019-07-08 20:29:09.388026495,B,132,2022-07-25,17667570.508062493,2381203.182949427,20180773.69101192
E-07228,2022-07-23 03:18:35.718011069,C,220,2019-03-10,16613681.862311283,2698628.4120573127,19532310.274368595
E-07229,2017-02-10 10:38:11.578371408,D,647,2022-10-27,17230792.944133885,3437735.377051117,21315528.321185
E-07230,2019-11-07 21:27:32.432722003,B,470,2022-05-16,8820588.082137363,1450508.2910141286,10741096.373151492
E-07231,2018-08-22 21:15:15.021536514,C,975,2019-01-21,10780738.03317754,3266965.0741596054,15022703.107337145
E-07232,2018-12-20 14:48:53.010418509,C,752,2023-07-22,14931668.491526907,4123014.748344142,19806683.239871047
E-07233,2010-06-02 03:09:17.382248636,B,538,2022-11-08,12306709.826508742,2891234.2436137525,15735944.070122495
